Datetime,Tweet Id,Username,Text,Hashtag,Language
2022-11-26 16:09:17+00:00,1596536578855387137,Yulia_Kutsai,@AlarKaris @ZelenskyyUa Thank you for support ❤️🙏🏻,,en
2022-11-26 16:09:10+00:00,1596536551139250176,NH21004761,"@nexta_tv @ZelenskyyUa already told it is russian missle... even from cater it is vissible, it is not anti air missle footprint... may be intention was not Poland territory, but facts are facts..",,en
2022-11-26 16:08:34+00:00,1596536400786391040,JLO64217569,@vonderleyen @ZelenskyyUa @EU_Commission ...and your SMS to the PDG of Pfizer ?,,en
2022-11-26 16:07:56+00:00,1596536239486029826,AnMic95,"@vonderleyen @ZelenskyyUa @EU_Commission Voice these words as @vonderleyen KNOWINGLY purchases Russian fuel via Azerbaijan. Really, who's your daddy, Ursula?",,en
2022-11-26 16:07:45+00:00,1596536194485129216,AstileanAdrian,"@Konzerv1 @bogdanbria1 @KatalinNovakMP @ZelenskyyUa I have a lot of friends in Cluj-Napoca that are Hungarian and nobody harasses them. We even have the Hungarian minority days around here. ""Police with machine guns"" LOL🤣🤣🤣🤣🤣. That's  bulls**t propaganda.",,en
2022-11-26 16:07:39+00:00,1596536170615283716,tasetipresident,@Maks_Lviv @DefenceU @Liberov @ZelenskyyUa Truth is stranger than fiction! Are you telling me that you don't care about the condition of innocent Ukrainian women and children during this Winter?,,en
2022-11-26 16:07:37+00:00,1596536159228006400,RahilaJafari,"@vonderleyen @ZelenskyyUa @EU_Commission Local sources say that the Taliban are targeting and murdering Hazaras in the area of Sewak Shibar, in Daikundi. On 23 Nov. 2022, the Taliban shot at least 10 villagers to death, including children and women. This is ongoing genocide against the Hazara people. #StopHazaraGenocide",['StopHazaraGenocide'],en
2022-11-26 16:07:23+00:00,1596536102793248770,Flugbugs,"@AndreaLionello_ @CheburekCzech @vonderleyen @ZelenskyyUa @EU_Commission Question is also if China will attack Taiwan in the near future. The right time would come soon as the US run out of stocks and can defend itself but maybe not Taiwan anymore, at least up to the point they wish they could.",,en
2022-11-26 16:07:13+00:00,1596536061509140482,MiraMoerma,"@vonderleyen @ZelenskyyUa @EU_Commission And yet, you want to shut down thousands of farms ...🤡",,en
2022-11-26 16:06:40+00:00,1596535921016332289,Gab74457886,@alexanderdecroo @ZelenskyyUa @BelgiumMFA @BelgiumEU @hadjalahbib @BelgiumUkraine @MFA_Ukraine @Ukraine @Denys_Shmyhal @BelgiumUN @MorawieckiM Shame on. You,,en
2022-11-26 16:06:37+00:00,1596535909381558275,Michael38955561,"@vonderleyen @ZelenskyyUa @EU_Commission Ukraine Ukraine Ukraine🤯 All your tweets is about Ukraine. You only have Ukraine on your mind. You probably dream about Ukraine as well🤯 Who do you work for.?
Ukraine or Europe.???
Step down, nobody has woted for you, you are unelected 🖕🏼🖕🏼🖕🏼",,en
2022-11-26 16:06:32+00:00,1596535888221184007,AstileanAdrian,@Konzerv1 @bogdanbria1 @KatalinNovakMP @ZelenskyyUa And police does not have machineguns in Romania lol. Why are you lying WTF!!!! Police with machine-guns in Romania :)))))) When? In 1939 maybe  😅😅 They NEVER had machine guns lol!!!,,en
2022-11-26 16:06:11+00:00,1596535801717968898,TomParsons1984,@JMLC78 @IsabelO20183051 @vonderleyen @ZelenskyyUa @EU_Commission I guarantee there will no mention of the Ukrainian slaughter of Polish people. https://t.co/gL3JT0mc4d,,en
2022-11-26 16:06:02+00:00,1596535763193454592,Flugbugs,"@AndreaLionello_ @CheburekCzech @vonderleyen @ZelenskyyUa @EU_Commission Armenia, Kyrgistan, Turkmenistan, Tajikistan, Kazhakstan - they are all dependent on Russia and partially on China. However Russias dependence on China also grows. I don't think you can weaken russia to a point when it is on its knees. That won't be in the interest of China.",,en
2022-11-26 16:05:53+00:00,1596535725247598593,Thed1961,@vonderleyen @ZelenskyyUa @EU_Commission Your grandfather was a notorious real Nazi. Go to hell unelected criminal.,,en
2022-11-26 16:05:51+00:00,1596535714971529217,YashTri11401015,@alexanderdecroo @ZelenskyyUa @hadjalahbib Most brutal genocide of 20th century was done by your king Leopold 2 against the people of Congo and Belgium still never apologize for it hypocrite!!!,,en
2022-11-26 16:05:32+00:00,1596535636336726017,meigsfit,@Trudeaus_Ego @ZelenskyyUa U got me again we’ll plaid,,en
2022-11-26 16:05:30+00:00,1596535627730026496,C0vid19L00tCrew,You can have them all @ZelenskyyUa https://t.co/4LGQn7q7I1,,en
2022-11-26 16:05:06+00:00,1596535527687311360,AstileanAdrian,@Konzerv1 @bogdanbria1 @KatalinNovakMP @ZelenskyyUa What? That's a HUGE lie. I live exactly in this city. Cluj-Napoca. We still have a hungarian community around. AND NOBODY. I mean NOBODY would say any bad thing to you if you are hungarian or you speak Hungarian. That's a huge lie https://t.co/zwJAaNNuOu,,en
2022-11-26 16:04:56+00:00,1596535486503596032,BewareOfWombat,"@to_the_chase @vonderleyen @ZelenskyyUa @EU_Commission I wonder if any of the ""many people"" you met actually lived in Donbass before 2014.",,en
2022-11-26 16:04:42+00:00,1596535427217117185,Politiksmall,@alexanderdecroo @ZelenskyyUa @BelgiumMFA @BelgiumEU @hadjalahbib @BelgiumUkraine @MFA_Ukraine @Ukraine @Denys_Shmyhal @BelgiumUN @MorawieckiM You are on the right way. Thank you!,,en
2022-11-26 16:04:41+00:00,1596535422682701825,meigsfit,@Trudeaus_Ego @ZelenskyyUa U just stole Canadian money this ain’t are issues are issue is hear at home u out out bonds no one would buy them so u stole are money?,,en
2022-11-26 16:04:28+00:00,1596535365766348800,AmanKum91127471,"@vonderleyen @ZelenskyyUa @EU_Commission My Lord, Asians do suffer more from your  wargames of geopolitics than these feared whites. Afterall, they will come to know what it feels ....

But i always pray one thing from god ,once China, Russia,India comes together we will destroy all America and Europe in pieces.",,en
2022-11-26 16:04:11+00:00,1596535294517735424,bunter888,"@ZelenskyyUa @vonderleyen ""Shoulde be effective"" mon cul!",,en
2022-11-26 16:04:03+00:00,1596535264650104832,CodyLan72517744,@GoingKnightly @Trudeaus_Ego @ZelenskyyUa @JustinTrudeau Thnx I jumped the gun abit,,en
2022-11-26 16:03:17+00:00,1596535070143221765,primnov,"@TheSmoke239 @ZelenskyyUa @POTUS https://t.co/FliTJINyXG
You should see a doc",,en
2022-11-26 16:02:57+00:00,1596534987817246720,bigseb31213,@TheSmoke239 @ZelenskyyUa @POTUS It’s a music video you bootlicker,,en
2022-11-26 16:02:37+00:00,1596534903780540421,Flugbugs,"@AndreaLionello_ @CheburekCzech @vonderleyen @ZelenskyyUa @EU_Commission How should Kazhakstan survive? Armenia is dependent on Russia as a member of the EAEU and CSTO. Same counts here, many Armenians work in Russia. Then we are seeing closer ties between Iran, Turkey and Russia when it comes to Syria. Von der Leyen is playing a dangerous game.",,en
2022-11-26 16:02:02+00:00,1596534753838370818,MadMagsishere,@alexanderdecroo @ZelenskyyUa @BelgiumMFA @BelgiumEU @hadjalahbib @BelgiumUkraine @MFA_Ukraine @Ukraine @Denys_Shmyhal @BelgiumUN @MorawieckiM Try asking him to send the grain to countries that need it.,,en
2022-11-26 16:02:01+00:00,1596534749505683456,HiwattPete,"@HarjitSajjan @ZelenskyyUa @kovaliv_y @WFP_Canada Sell our 🇨🇦 grain.
Ukraine is rather busy being the tip of the spear in the #USProxyWar against Russia being fought on Ukraine to the last Ukrainian.
#NotoNATO #NotoUkraine #NotoChrystia #NotoVictoria #NotoUrsula #NotoMelanie #NotoAnita #NotoFinland #NotoSweden #EndNATO #NoWar","['USProxyWar', 'NotoNATO', 'NotoUkraine', 'NotoChrystia', 'NotoVictoria', 'NotoUrsula', 'NotoMelanie', 'NotoAnita', 'NotoFinland', 'NotoSweden', 'EndNATO', 'NoWar']",en
2022-11-26 16:01:48+00:00,1596534696632287232,twittey007,"@OlafScholz @BorisJohnson @CharlesMichel @trussliz @JosepBorrellF @vonderleyen @EmmanuelMacron @EP_President @EUISoU @EUI_EU @ThierryBreton @VeraJourova @ABaerbock @JustinTrudeau @ExtSpoxEU @KadriSimson @Bundeskanzler @ChristianWigand @ZelenskyyUa But, hey, you're loud only when it comes to #Russia. Double standards.",['Russia'],en
2022-11-26 16:01:45+00:00,1596534682421788675,DaBoy1804,@vonderleyen @ZelenskyyUa @EU_Commission What was your sanction on russia people..wasn't it used as weapon,,en
2022-11-26 16:01:41+00:00,1596534665820909569,Konzerv1,"@AstileanAdrian @bogdanbria1 @KatalinNovakMP @ZelenskyyUa It’s your point, you said, I don’t know what was your aim with that. Maybe you say this is the reason why in Erdély there are a lot of Romanian?",,en
2022-11-26 16:00:50+00:00,1596534451865284608,ValeriyGa,@alexanderdecroo @ZelenskyyUa @BelgiumMFA @BelgiumEU @hadjalahbib @BelgiumUkraine @MFA_Ukraine @Ukraine @Denys_Shmyhal @BelgiumUN @MorawieckiM Thanks 🙏🙏🙏,,en
2022-11-26 16:00:25+00:00,1596534346999300096,GilRenard1,@Trudeaus_Ego @ZelenskyyUa Right thing to do!,,en
2022-11-26 16:00:18+00:00,1596534317249069056,Meleina21,@vonderleyen @ZelenskyyUa @EU_Commission Millions suffered in Kazakhstan during holodomor as well. Why don’t you stand with them also? Ukraine ain’t special.,,en
2022-11-26 16:00:11+00:00,1596534291026317312,twittey007,"@OlafScholz @BorisJohnson @CharlesMichel @trussliz @JosepBorrellF @vonderleyen @EmmanuelMacron @EP_President @EUISoU @EUI_EU @ThierryBreton @VeraJourova @ABaerbock @JustinTrudeau @ExtSpoxEU @KadriSimson @Bundeskanzler @ChristianWigand @ZelenskyyUa American rimmed forces have no permission of the Syria Government to be there. So, 'pals', US are the OCCUPATORS.",,en
2022-11-26 16:00:06+00:00,1596534266753589249,Konzerv1,"@AstileanAdrian @bogdanbria1 @KatalinNovakMP @ZelenskyyUa 2/I also experienced firsthand that in front of the National Theater in Kolozsvár, we were verbally insult by policemen (with machine guns), because we spoke in Hungarian. So the fate of the Hungarian minority in Romania was quite difficult.",,en
2022-11-26 15:59:57+00:00,1596534229311037440,zajovits,"@ZelenskyyUa @EmmanuelMacron I hope 🇫🇷, 🇩🇪, &amp; 🇮🇹 start giving more ! I've been a very supportive 🇺🇲 from day 1. But the more we give, the less European countries do. Trump shamed Nato 4 not giving their fare share! About time they did! After all, it's their backyard &amp; they R Next!  💙💛👊🪖🇺🇦Slava Ukraini !",,en
2022-11-26 15:59:30+00:00,1596534115880214528,Flugbugs,"@AndreaLionello_ @CheburekCzech @vonderleyen @ZelenskyyUa @EU_Commission Kazakhs are working in Russia, sending their money back home to their families. Now the EU tries to interfere as they need the Kazhak oil, gas and the country as a transit route from China. That can't work. What if Russia takes measures against the Kazakh working migrants then?",,en
2022-11-26 15:59:25+00:00,1596534094913232896,AcquireNft,@Trudeaus_Ego @ZelenskyyUa Sometimes I have to remind myself that this is a parody account because nothing that comes out of Trudeau’s mouth surprises me anymore.,,en
2022-11-26 15:59:19+00:00,1596534071416717314,ta75069924,"@alexanderdecroo @ZelenskyyUa @BelgiumMFA @BelgiumEU @hadjalahbib @BelgiumUkraine @MFA_Ukraine @Ukraine @Denys_Shmyhal @BelgiumUN @MorawieckiM Come to America asking president trump,say I need anything can give food",,en
2022-11-26 15:59:14+00:00,1596534050935771136,Konzerv1,"@AstileanAdrian @bogdanbria1 @KatalinNovakMP @ZelenskyyUa One statement against another. I don't know how old you are, unfortunately I saw what the fate of the Hungarians was during the Ceaucescu era.",,en
2022-11-26 15:58:12+00:00,1596533791522115584,ta75069924,@alexanderdecroo @ZelenskyyUa @BelgiumMFA @BelgiumEU @hadjalahbib @BelgiumUkraine @MFA_Ukraine @Ukraine @Denys_Shmyhal @BelgiumUN @MorawieckiM Like kviy he the best nice guy…,,en
2022-11-26 15:57:42+00:00,1596533664799768584,Flugbugs,"@AndreaLionello_ @CheburekCzech @vonderleyen @ZelenskyyUa @EU_Commission The point is that they are setting the whole region down to Iran on fire. They want a regime change in Iran. Then they want to part Kazhakstan from Russia and China, Armenia from Russia etc. That all can't work. Kazakhstan has close trade ties with China and Russia. Millions of",,en
2022-11-26 15:57:39+00:00,1596533652128731137,BorottiRenzo,"@vonderleyen @ZelenskyyUa @EU_Commission If you bring up the past, think about what your grandfather did",,en
2022-11-26 15:57:21+00:00,1596533577159671809,shaorman,@vonderleyen @ZelenskyyUa @EU_Commission In some EU countries we are told that we need to rationalize eggs. Maybe you should be concerned about that instead of what Putin does with food.,,en
2022-11-26 15:57:00+00:00,1596533487682523136,truth_sharethe,"During the speech at the @OSCE Parliamentary Assembly, @ZelenskyyUa criticized the Organization for insufficient participation in efforts to force Russia to end the war against Ukraine.",,en
2022-11-26 15:56:56+00:00,1596533472767930369,ALETTAHA,@robhas34 @Larry_I23 @Andriypzag @EliotACohen @POTUS @RishiSunak @ZelenskyyUa @unitednations The @UN is not worth the paper their name is written on.,,en
2022-11-26 15:56:55+00:00,1596533469370548224,rphlstck,@defawww @Belganews @bvcNbr1 @alexanderdecroo @ZelenskyyUa @MorawieckiM @BelgiumMFA @MFA_Ukraine @Ukraine @BelgiumUN @BelgiumEU @hadjalahbib @BelgiumUkraine @Denys_Shmyhal is this all what you have ? facts 👇 https://t.co/M6FGnQ3i8Z,,en
2022-11-26 15:56:30+00:00,1596533360733593600,IsabelO20183051,"@JMLC78 @vonderleyen @ZelenskyyUa @EU_Commission They’re longing to bring back the 1930, so they started with the ministry of propaganda and manipulation.",,en
2022-11-26 15:56:28+00:00,1596533353309929472,UnfreePlanet,@vonderleyen @ZelenskyyUa @EU_Commission Why did you do nothing when the US bombed Nordstream 2 and Ukraine mined the port which prevented grain shipments? #liar,['liar'],en
2022-11-26 15:56:08+00:00,1596533270312677378,AstileanAdrian,@Konzerv1 @bogdanbria1 @KatalinNovakMP @ZelenskyyUa And what's the connection with the fact that a lot of people from the hungarian minority in Romania left the country in the 90's to work for a better wage in the western countries? I don't get it...,,en
2022-11-26 15:55:04+00:00,1596533001642717184,AstileanAdrian,@Konzerv1 @bogdanbria1 @KatalinNovakMP @ZelenskyyUa That never happened. Jessus! Who tells you this lies??!!!,,en
2022-11-26 15:54:52+00:00,1596532952552603648,mario_starman,"@vonderleyen @ZelenskyyUa @EU_Commission Soviet Union save you from nazis, it will do it again",,en
2022-11-26 15:54:49+00:00,1596532938853978112,philipp27890999,@ZelenskyyUa @vonderleyen what you are trying to say its:thx for the money laundering going straight up in my pocket🤡,,en
2022-11-26 15:53:50+00:00,1596532692807716864,GreatEurasia,"@vonderleyen @ZelenskyyUa @EU_Commission Ukraine was a willing part of the Soviet Union.
You forgot that.",,en
2022-11-26 15:53:43+00:00,1596532662231248907,HiwattPete,"@vonderleyen @ZelenskyyUa @EU_Commission Ukraine is NOT the only country that supplies grain to the markets, Vonderkrazy.
Let Ukraine worry about it's own survival and not about fulfilling grain quotas.
You should help Europe, for once.",,en
2022-11-26 15:53:17+00:00,1596532554559102976,AlarKaris,"In the midst of defending its freedom, sovereignty &amp; independence #Ukraine continues to reach out to most vulnerable in Africa &amp; Asia to make sure they do not pay the price of #Russia’s war. #Estonia supports President @ZelenskyyUa’s #GrainFromUkraine initiative with 50 000 euros","['Ukraine', 'Russia', 'Estonia', 'GrainFromUkraine']",en
2022-11-26 15:53:15+00:00,1596532544430026752,AlarKaris,"Hunger cannot be a weapon of war, I emphasized at the 1st #GrainFromUkraine summit - an initiative of President @ZelenskyyUa.
Yet millions of people around the world suffer severely from #Russia’s aggression against #Ukraine that deepens global food insecurity &amp; hunger.
More: https://t.co/2a7dtdJLRO","['GrainFromUkraine', 'Russia', 'Ukraine']",en
2022-11-26 15:53:13+00:00,1596532537899515906,Rachelpowell,"Ukrainians don’t stop: working, caring, helping.

@ZelenskyyUa’s team is the hardest working governmental entity that I’ve ever seen. They each seem to be doing about a hundred things at any given time, including keeping the world from famine. https://t.co/sNTQunOamH",,en
2022-11-26 15:53:10+00:00,1596532525307990017,Daniel189910,@Hunter4Bindera @BalazsSatly @KatalinNovakMP @ZelenskyyUa @momentumhu Oh they are turn back. They are now anti-Russian protesters 😁😁,,en
2022-11-26 15:53:02+00:00,1596532490227027968,JMLC78,@IsabelO20183051 @vonderleyen @ZelenskyyUa @EU_Commission I don't recall ever seeing the Holodomor celebrated or remembered within EU's formal instances until now. Why is that?,,en
2022-11-26 15:52:28+00:00,1596532347004145664,Nikki2022n,"@covid_parent @Trudeaus_Ego @ZelenskyyUa I was making fun of #TRUDUM.
HE IS A SCUM
for the colvid petrified people parents likes on my msg case u have got my msg wrong",['TRUDUM'],en
2022-11-26 15:52:13+00:00,1596532286350131202,FFalep40,@alexanderdecroo @ZelenskyyUa @BelgiumMFA @BelgiumEU @hadjalahbib @BelgiumUkraine @MFA_Ukraine @Ukraine @Denys_Shmyhal @BelgiumUN @MorawieckiM Beautiful picture.  I am Belgian and I support any initiative that is helping Ukraine,,en
2022-11-26 15:52:12+00:00,1596532282180784128,GreatEurasia,@vonderleyen @ZelenskyyUa @EU_Commission Do you have any time left for the European Union?,,en
2022-11-26 15:52:04+00:00,1596532247326334982,Giorgi46170953,@vonderleyen @ZelenskyyUa @EU_Commission Stop the lies von der lien - you can inly speak cheap propaganda and have destroyed Rurope by simply been the puppet of US policy 1 its time you go home we had enough of you,,en
2022-11-26 15:51:57+00:00,1596532217026863105,Tamam_e_Man,"@HichkasOfficial Dear @ZelenskyyUa
#ToomajSalehi is one of the most beloved and popular rappers in Iran that has been arrested and is being tortured for supporting the protesters of #MahsaAmini's murder. Now the IRI is planning to execute him. Please say his name and be his voice.
#توماج_صالحی","['ToomajSalehi', 'MahsaAmini', 'توماج_صالحی']",en
2022-11-26 15:51:28+00:00,1596532094548574208,aloulo51,@vonderleyen @ZelenskyyUa @EU_Commission Stop the war! Minsk3 please or Ukraine will disapear,,en
2022-11-26 15:50:49+00:00,1596531931289731072,Charlie81207771,"@vonderleyen @ZelenskyyUa @EU_Commission Ukraine mined the passage
Europe and US using Energy as a weapon",,en
2022-11-26 15:50:47+00:00,1596531925484998656,wyrdfool,@vonderleyen @ZelenskyyUa @EU_Commission Attack on civilian infrastructure is criminal? https://t.co/tWfynlt10I,,en
2022-11-26 15:50:34+00:00,1596531869046435840,BartokGabi17,@AndreaLionello_ @vonderleyen @ZelenskyyUa @EU_Commission Russia can escalate if whenever they want lets be real,,en
2022-11-26 15:50:23+00:00,1596531824997863427,radezz,"@vonderleyen @ZelenskyyUa @EU_Commission Please don't!

Stop this aggressive rhetoric please.

You can't pretend you don't know how bloody its results already are

The Mothers of Ukraine have filed 320,000 requests for missing persons.

Just that data point should make you think. https://t.co/V48AOMZ1gp",,en
2022-11-26 15:50:23+00:00,1596531822795845632,Cami_G_L,@Maxi_2022_ @vonderleyen @ZelenskyyUa @EU_Commission One of them. Like now. 🤮🤮🤮 https://t.co/8qTrmsClxB,,en
2022-11-26 15:50:00+00:00,1596531725655773184,Hubahubahuba1,"@alexanderdecroo @ZelenskyyUa @BelgiumMFA @BelgiumEU @hadjalahbib @BelgiumUkraine @MFA_Ukraine @Ukraine @Denys_Shmyhal @BelgiumUN @MorawieckiM When some guns, Belgium?",,en
2022-11-26 15:49:57+00:00,1596531714326953985,mike50218576,"@JamesCleverly @ZelenskyyUa Stop p*sing our cash away on foreign nations, our taxes are to support and develop the UK. This anti UK government needs to go.",,en
2022-11-26 15:49:53+00:00,1596531699021537280,Konzerv1,@AstileanAdrian @bogdanbria1 @KatalinNovakMP @ZelenskyyUa Haven't you heard about forced resettlement? A Romanian family next to every Hungarian?,,en
2022-11-26 15:49:51+00:00,1596531688964001794,AndreaLionello_,"@Flugbugs @CheburekCzech @vonderleyen @ZelenskyyUa @EU_Commission You said right the mission is weaken Russia, because in the future war USA vs China they cannot permit Russia will help China or they will lose 100%, so USA will sacrifice Europe for weakening Russia and we permit it 🐶",,en
2022-11-26 15:49:45+00:00,1596531665744318465,Pekka38015519,"@niinisto @vonderleyen @POTUS @maraj60 @RishiSunak @ZelenskyyUa
It's seem that Makei has been ""drop outside off the window""so it's not going to very long time that Belarus will forced to be in this war also.
When are you going to be serious about this situation? Russia out of UN Security Council etc.",,en
2022-11-26 15:49:39+00:00,1596531637436968960,GoingKnightly,@CodyLan72517744 @Trudeaus_Ego @ZelenskyyUa Psst! It's a parody account. You want @JustinTrudeau,,en
2022-11-26 15:49:27+00:00,1596531588023873536,BartokGabi17,@Maxi_2022_ @vonderleyen @ZelenskyyUa @EU_Commission What ???,,en
2022-11-26 15:49:23+00:00,1596531571330539520,med_practical,@Trudeaus_Ego @Kirky861 @ZelenskyyUa Good. War mongering is more important than next generation Canadians.,,en
2022-11-26 15:49:11+00:00,1596531521510592512,elgoibarj,@vonderleyen @ZelenskyyUa @EU_Commission You are the criminal!!!!,,en
2022-11-26 15:48:46+00:00,1596531415268478977,Cami_G_L,"@alexvonkyiv @vonderleyen @MoniqueCamarra @ZelenskyyUa @EU_Commission Holodomor. One of yours. And the other, Georgian like your current good friends. You hypocrites !!!! https://t.co/c7vRW7smW2",,en
2022-11-26 15:48:40+00:00,1596531393160708096,sub_boo,"@PatPanActivist @ZelenskyyUa @vonderleyen Follow Pat, you won’t regret it.

-The Babylon Bee, one day",,en
2022-11-26 15:48:23+00:00,1596531320695521280,last_chance_dz,@JamesCleverly @ZelenskyyUa WE CANT AFFORD IT!!,,en
2022-11-26 15:47:57+00:00,1596531212780462080,Arthur40215061,"@vonderleyen @ZelenskyyUa @EU_Commission The terrorist state wanted the best for itself, but got a ticket to hell.",,en
2022-11-26 15:47:50+00:00,1596531181843263490,Marana_th,"@vonderleyen @ZelenskyyUa @EU_Commission Show your sms, corrupt Ursula!

#PfizerGate
#SmsGate","['PfizerGate', 'SmsGate']",en
2022-11-26 15:47:29+00:00,1596531093410308097,AndreaLionello_,"@BartokGabi17 @vonderleyen @ZelenskyyUa @EU_Commission The mission of NATO/Eu/USA/Uk is not to save Ukraine but weaken Russia… if they send these types of weapons to Ukraine, Russia will escalate the war and it will finish faster",,en
2022-11-26 15:47:24+00:00,1596531074263293952,avpouderoyen,"@SenthilVK4 @MFA_Ukraine @ZelenskyyUa You forget that Russians can deal for peace, and start the day later again. They showed they can never be trusted. They are a dog that lost his teath now, but will bite harder when it regained strength. So kill the dog, don’t try to negotiate with him.",,en
2022-11-26 15:47:02+00:00,1596530979581091841,ymnkv,@vonderleyen @ZelenskyyUa @EU_Commission That historical fact must be analyzed in its real context and not used as propaganda against Russia. There are also dates and numbers of the famine caused by  Stateless Western Oligarchy against the World: Hundreds of millions of deaths from hunger and hunger-related diseases.-,,en
2022-11-26 15:46:42+00:00,1596530895497969664,igkolev,"@vonderleyen @EU_Commission @ZelenskyyUa It wasn't exactly ""Kremlin"" using food as a weapon during Holodomor. It was bolshevik-socialists, both Russian and Ukrainian and the rest of them, that used it as a weapon to exterminate the free Ukrainian farmers and their private property instinct. Socialism kills!",,en
2022-11-26 15:46:41+00:00,1596530893241606145,tanveer11ahmad,@vonderleyen @ZelenskyyUa @EU_Commission The Food Supply Chain Must Be Continued and Sustainable Even in War To Combat Hunger and Feed Humanity.,,en
2022-11-26 15:46:22+00:00,1596530814552244225,gentlystream,THREAD: Ukraine provides global humanitarian aid (grain) even as it's under attack  by Russia. Thank you @ZelenskyyUa @PowerUSAID and Ukrainian people for modeling human decency. #Holodomor https://t.co/69bb050i7A,['Holodomor'],en
2022-11-26 15:46:16+00:00,1596530787176054785,LindaLe64689401,"@ZelenskyyUa Fate whispers to the WARRIOR, ""You cannot withstand the STORM.""
The warrior whispers back,
""I am the Storm.""",,en
2022-11-26 15:46:08+00:00,1596530755328434177,sherrysh12,"@vonderleyen @ZelenskyyUa @EU_Commission What Europe is going to do about Iran  terrorizing Iranians and exporting terror to Middle-East and now Europe. They're expanding export of their drones. Waiting for this regime to change course, only make it more diffficult to control it. pls act before it has nuclear capability",,en
2022-11-26 15:45:33+00:00,1596530607164895233,celik_jovana,@vonderleyen @ZelenskyyUa @EU_Commission You are helping the real terrorist country! https://t.co/lGRJ6OnuA3,,en
2022-11-26 15:45:32+00:00,1596530602324496384,Arthur40215061,"@vonderleyen @ZelenskyyUa @EU_Commission You can't forget the dark days of your history, if you forget it will repeat itself like today🇺🇦💙💛",,en
2022-11-26 15:45:27+00:00,1596530581042778113,Americancrawl,@vonderleyen @H_Town_74 @ZelenskyyUa @EU_Commission God Bless!,,en
2022-11-26 15:44:35+00:00,1596530364939669507,erzsebet_gajdos,"@KatalinNovakMP @ZelenskyyUa Maybe it was not a good idea. Ukraine is not a friend of the Transcarpathian people, and not a friend of the Hungarian people",,en
2022-11-26 15:44:28+00:00,1596530332609789955,farahasan96,"@ZelenskyyUa @Isaac_Herzog Israel is the most terrorist occupation.
It commit crimes against the press,  everyone is currently at risk of being killed to prevent the truth from being spread to the world like what happened with #ShireenAbuAkleh
And now you just condemned the occupation.
#BoycottIsrael","['ShireenAbuAkleh', 'BoycottIsrael']",en
2022-11-26 15:44:07+00:00,1596530244676091907,TiborFuto,"@AlbertoValdyev @KatalinNovakMP @ZelenskyyUa There are unfortunately Hungarian minorities who are currently being persecuted, in the middle of the war, I am not kidding. She traveled there to try to normalize handling minorities.

Actually UA did the same with Russians...

https://t.co/IqECcHe4z9",,en
2022-11-26 15:43:48+00:00,1596530166540693505,defawww,@rphlstck @Belganews @bvcNbr1 @alexanderdecroo @ZelenskyyUa @MorawieckiM @BelgiumMFA @MFA_Ukraine @Ukraine @BelgiumUN @BelgiumEU @hadjalahbib @BelgiumUkraine @Denys_Shmyhal Made on RuSSia! https://t.co/bXsfJq74RA,,en
2022-11-26 15:43:47+00:00,1596530161603821569,Noran649,"@ZelenskyyUa @Isaac_Herzog What about the Israeli violation that commit Palestinians security right?
Your close ally had killed the Palestinian child Ahmed Shehadeh, 16 years old, but we have not heard any condemnation of this heinous crime from you.
#FreePalestine
🇵🇸🇵🇸🇵🇸🇵🇸",['FreePalestine'],en
2022-11-26 15:43:40+00:00,1596530131472125953,rocits,"@vonderleyen @ZelenskyyUa @EU_Commission Unplug civilisation from Moscow &amp; the cowardly bunker terrorists tormenting &amp; murdering Ukrainians

Until those responsible are on international trial

Countries supporting terrorists&amp; war criminality should pay a cost beyond any criminal monetisation

#RussianPeople #StopTheWar","['RussianPeople', 'StopTheWar']",en
2022-11-26 15:42:44+00:00,1596529899308662784,Nooriyadewaida,"@ZelenskyyUa @Isaac_Herzog Shame on you😡
You support a brutal occupation commit the most henious crimes
The Israeli occupation forces killed the 18-year-old Palestinian Mahmoud Al-Saadi while he was going to school.  Mahmoud was the only one of his family.
#FreePalestine
🇵🇸🇵🇸🇵🇸",['FreePalestine'],en
2022-11-26 15:42:30+00:00,1596529841536651265,TiborFuto,"@PutinIsPedo @KatalinNovakMP @ZelenskyyUa Hungary voted 7 sanctions already, against its own interest. Also, you are blaming Hungary for a tiny trade volume (no other sources than RU), but meanwhile: https://t.co/IXm0cCa1Na",,en
2022-11-26 15:42:18+00:00,1596529790496174081,KOZelenskye,"@trusinskis @ZelenskyyUa @ZelenskaUA You got confused, I'm not your mother",,en
2022-11-26 15:41:21+00:00,1596529550665695234,petraarkadian,"@ZelenskyyUa Sir, you say if Ukrainian people can they should consider emigrating to help with your power supply. My friend Oleg who lives in Odessa and his wife have been trying for at least 2 months. Corrupt officials won't let them go unless they pay 7,000. This must stop.",,en
2022-11-26 15:41:11+00:00,1596529506520555520,PunisherAnon17,"@Trudeaus_Ego @ZelenskyyUa The joy of pending digital currency...full control over it, just not your control.",,en
2022-11-26 15:41:05+00:00,1596529481623429123,AlC09835900,@Trudeaus_Ego @ZelenskyyUa #FTX us democrats thank you for your donation,['FTX'],en
2022-11-26 15:41:04+00:00,1596529478347280389,fiorifan,@ZelenskyyUa @vonderleyen Who died and made you King of the World?,,en
